0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0037,-0.0017,0.0002,1.000000,0.000072,-0.000195,0.000310,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0037,-0.0016,0.0011,1.000000,0.000550,-0.000084,0.000330,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0042,-0.0016,0.0018,1.000000,0.000209,0.000145,0.000429,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0028,-0.0011,0.0005,1.000000,0.000403,-0.000114,0.000337,
0.0035,-0.0011,0.0005,1.000000,0.000439,-0.000179,0.000330,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0029,-0.0017,0.0001,1.000000,0.000236,-0.000195,0.000416,
0.0023,-0.0014,0.0007,1.000000,0.000212,-0.000018,0.000524,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0037,-0.0012,0.0006,1.000000,0.000204,-0.000101,0.000333,
0.0032,-0.0021,0.0002,1.000000,0.000819,-0.000166,0.000600,
0.0037,-0.0025,0.0008,0.999999,0.001000,-0.000208,0.000761,
0.0031,-0.0023,0.0005,1.000000,0.000690,-0.000103,0.000676,
0.0027,-0.0019,0.0001,0.999999,0.001096,-0.000354,0.000604,
0.0047,-0.0022,0.0015,0.999999,0.001235,-0.000039,0.000705,
0.0039,-0.0023,0.0013,0.999999,0.001387,-0.000064,0.000786,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0031,-0.0019,0.0005,0.999999,0.001121,-0.000251,0.000698,
0.0045,-0.0018,0.0013,1.000000,0.000418,0.000005,0.000468,
0.0054,-0.0024,0.0015,1.000000,0.000452,0.000035,0.000479,
0.0042,-0.0019,0.0008,1.000000,0.000892,-0.000173,0.000543,
0.0024,-0.0024,0.0008,1.000000,0.000470,-0.000010,0.000633,
0.0034,-0.0019,0.0009,0.999999,0.000971,-0.000087,0.000593,
0.0045,-0.0030,0.0015,0.999999,0.000851,0.000003,0.000917,
0.0054,-0.0027,0.0014,0.999999,0.001444,-0.000060,0.000853,
0.0033,-0.0022,0.0007,0.999999,0.001557,-0.000267,0.000839,
0.0027,-0.0026,0.0013,0.999999,0.001106,0.000068,0.000884,
0.0014,-0.0029,0.0012,0.999999,0.000737,0.000106,0.000915,
0.0022,-0.0025,0.0011,1.000000,0.000715,0.000047,0.000581,
0.0037,-0.0028,0.0012,0.999998,0.001597,-0.000110,0.000984,
0.0034,-0.0027,0.0006,0.999997,0.002187,-0.000270,0.001148,
0.0020,-0.0020,0.0016,1.000000,0.000642,0.000117,0.000431,
0.0000,0.0000,0.0000,1.000000,0.000000,0.000000,0.000000,
0.0022,-0.0025,0.0012,0.999999,0.000987,0.000095,0.000875,
0.0031,-0.0023,0.0012,0.999998,0.001639,-0.000025,0.000939,
0.0065,-0.0034,0.0023,1.000000,0.000717,0.000097,0.000743,
0.0045,-0.0026,0.0013,1.000000,0.000154,0.000039,0.000559,
0.0043,-0.0072,0.0022,0.999983,-0.003686,0.003556,0.002905,
-0.0016,-0.0073,0.0155,0.999451,-0.031135,0.011123,0.002103,
0.0118,-0.0206,-0.0000,0.747894,0.011682,0.033600,-0.662864,
0.0118,-0.0206,-0.0000,0.747894,0.011682,0.033600,-0.662864,
-0.0023,-0.0171,0.2823,0.763306,0.013550,0.005410,-0.645872,
-0.0177,-0.0094,0.3233,0.759919,0.016788,0.010110,-0.649723,
-0.0245,-0.0042,0.3376,0.758666,0.008798,0.026025,-0.650900,
-0.0353,0.0007,0.3472,0.767224,0.003142,0.021709,-0.641004,
-0.0302,0.0012,0.3577,0.767738,0.018586,0.012237,-0.640378,
-0.0289,-0.0006,0.3657,0.768831,0.036900,0.006506,-0.638354,
-0.0300,-0.0066,0.3665,0.775030,0.039825,0.005655,-0.630643,
-0.0350,-0.0110,0.3607,0.788305,0.045615,0.006776,-0.613554,
-0.0423,-0.0116,0.3561,0.804808,0.045409,0.011313,-0.591687,
-0.0524,-0.0061,0.3494,0.826095,0.037450,0.006537,-0.562248,
-0.0600,-0.0034,0.3483,0.851872,0.027189,-0.000961,-0.523044,
-0.0651,0.0027,0.3516,0.874252,0.023634,-0.009448,-0.484806,
-0.0697,0.0091,0.3512,0.898311,0.015117,-0.019307,-0.438676,
-0.0811,0.0190,0.3479,0.924666,0.011697,-0.021048,-0.380019,
-0.0893,0.0268,0.3458,0.938955,0.004898,-0.018904,-0.343487,
-0.0907,0.0338,0.3489,0.954549,0.005938,-0.019099,-0.297383,
-0.0886,0.0293,0.3434,0.971386,0.005802,-0.022676,-0.236355,
-0.0886,0.0293,0.3434,0.971386,0.005802,-0.022676,-0.236355,
-0.0886,0.0293,0.3434,0.971386,0.005802,-0.022676,-0.236355,
-0.0538,0.0360,0.9450,0.999886,0.008115,0.007902,0.010001,
-0.0522,0.0147,0.9396,0.998548,0.007676,0.010052,0.052357,
-0.0522,0.0147,0.9396,0.998548,0.007676,0.010052,0.052357,
-0.0004,-0.0895,0.9359,0.993541,0.003163,-0.000653,0.113427,
0.0237,-0.0924,0.9426,0.991693,0.013118,-0.001897,0.127946,
0.0808,-0.1213,0.9415,0.987498,0.020750,0.008009,0.156053,
0.1240,-0.1370,0.9511,0.985071,0.018520,0.026347,0.169108,
0.1240,-0.1370,0.9511,0.985071,0.018520,0.026347,0.169108,
0.1825,-0.0727,0.8769,0.991204,0.021997,0.039470,0.124393,
0.2502,-0.0668,0.9003,0.992809,0.022828,0.038836,0.110912,
0.3117,-0.0809,0.9107,0.991556,0.008463,0.028280,0.126275,
0.3494,-0.0957,0.9080,0.989996,0.001347,0.012090,0.140571,
0.4167,-0.0938,0.9150,0.988658,-0.001255,0.003100,0.150152,
0.4727,-0.0747,0.9090,0.987370,0.010215,0.003771,0.158058,
0.5393,-0.0459,0.9075,0.984341,0.005978,-0.005690,0.176087,
0.5853,-0.0284,0.9072,0.982359,0.008872,-0.005763,0.186710,
0.6467,0.0129,0.8976,0.985605,0.018998,-0.005687,0.167903,
0.6970,0.0299,0.8992,0.988539,0.021967,-0.003361,0.149328,
0.7599,0.0461,0.8988,0.989973,0.032058,0.006684,0.137417,
0.8146,0.0521,0.8940,0.988773,0.028234,0.008372,0.146500,
0.8735,0.0576,0.8932,0.986572,0.017826,-0.007879,0.162165,
0.9105,0.0699,0.8948,0.987031,0.020859,-0.010958,0.158796,
0.9360,0.0854,0.8929,0.987634,0.023493,-0.014628,0.154323,
0.9627,0.1156,0.8950,0.985861,0.021262,-0.020630,0.164932,
0.9674,0.1312,0.8946,0.985665,0.020074,-0.015698,0.166783,
0.9712,0.1488,0.8977,0.981539,0.028811,-0.010634,0.188788,
0.9718,0.1516,0.8859,0.972043,0.028187,-0.026093,0.231643,
0.9829,0.1332,0.8817,0.955259,0.029645,-0.034359,0.292272,
0.9829,0.1332,0.8817,0.955259,0.029645,-0.034359,0.292272,
0.9829,0.1332,0.8817,0.955259,0.029645,-0.034359,0.292272,
0.9319,0.1710,0.9291,0.826136,-0.007329,0.010514,0.563325,
0.9319,0.1710,0.9291,0.826136,-0.007329,0.010514,0.563325,
0.9710,0.1767,0.9070,0.747993,-0.012578,0.002449,0.663583,
0.9882,0.1801,0.8989,0.721175,-0.000326,0.004251,0.692740,
1.0383,0.1846,0.8962,0.677937,0.009418,0.001204,0.735059,
1.0383,0.1846,0.8962,0.677937,0.009418,0.001204,0.735059,
1.0383,0.1846,0.8962,0.677937,0.009418,0.001204,0.735059,
1.1973,0.2022,0.8372,0.588341,0.024022,-0.004516,0.808244,
1.2084,0.1989,0.8290,0.594089,0.025452,0.001865,0.803995,
1.2076,0.1893,0.8259,0.595156,0.011105,0.016130,0.803372,
1.2082,0.1976,0.8339,0.598733,-0.004244,0.011817,0.800851,
1.1861,0.2093,0.8297,0.607587,-0.016086,0.020959,0.793814,
1.1522,0.2331,0.8239,0.619453,-0.012979,0.037805,0.784016,
1.1450,0.3040,0.8486,0.612435,-0.020224,0.054925,0.788352,
1.1326,0.3451,0.8627,0.611375,-0.032179,0.050787,0.789055,
1.1209,0.4259,0.8535,0.614710,-0.043482,0.049430,0.786001,
1.1156,0.4918,0.8379,0.628598,-0.031966,0.045400,0.775747,
1.0942,0.5313,0.8374,0.637754,-0.027505,0.049213,0.768175,
1.1039,0.6135,0.8524,0.632337,-0.024120,0.047026,0.772889,
1.1129,0.6573,0.8569,0.625018,-0.024604,0.029157,0.779678,
1.1161,0.7397,0.8628,0.626444,-0.010732,0.016413,0.779221,
1.1161,0.7397,0.8628,0.626444,-0.010732,0.016413,0.779221,
1.0815,0.8636,0.8922,0.623272,0.001210,0.037683,0.781097,
1.0650,0.9216,0.8888,0.620991,0.003434,0.035967,0.782985,
1.0523,0.9858,0.8907,0.625100,0.000589,0.028043,0.780042,
1.0391,1.0246,0.8915,0.634516,0.011000,0.027110,0.772357,
1.0477,1.0698,0.9031,0.633480,0.024207,0.015898,0.773218,
1.0500,1.0902,0.9008,0.629351,0.030352,0.001464,0.776528,
1.0432,1.1340,0.9140,0.621936,0.040475,-0.012035,0.781930,
1.0321,1.1549,0.9215,0.620297,0.050002,-0.007732,0.782735,
1.0236,1.1618,0.9149,0.621907,0.059033,-0.011798,0.780775,
1.0092,1.1755,0.9079,0.623920,0.053195,-0.012443,0.779578,
0.9966,1.1903,0.9045,0.621934,0.053462,-0.016111,0.781078,
0.9857,1.1954,0.8962,0.621560,0.048946,-0.016071,0.781672,
0.9706,1.1969,0.9003,0.622484,0.043406,-0.008558,0.781383,
0.9832,1.1957,0.9000,0.592468,0.044151,-0.010765,0.804312,
0.9761,1.1914,0.8872,0.562345,0.049880,-0.021896,0.825108,
0.8939,1.1581,0.9520,0.403480,0.013062,0.004288,0.914886,
0.8859,1.1655,0.9430,0.368254,0.017263,0.003674,0.929558,
0.8951,1.1918,0.9512,0.303524,0.010607,0.000211,0.952765,
0.8948,1.2089,0.9481,0.256722,0.012308,0.002555,0.966404,
0.8889,1.2158,0.9401,0.215293,0.006699,0.005894,0.976509,
0.8667,1.2313,0.9200,0.151453,0.015210,-0.000923,0.988347,
0.8461,1.2489,0.9157,0.096423,0.010999,-0.002321,0.995277,
0.8356,1.2614,0.9052,0.059665,0.006767,-0.001955,0.998194,
0.8250,1.3065,0.9106,0.014523,0.006301,0.000975,0.999875,
0.8288,1.3073,0.9036,0.003444,0.009747,0.002623,0.999943,
0.8311,1.3732,0.8756,-0.031353,0.014354,0.008019,0.999373,
0.8355,1.4206,0.8439,-0.066814,0.019599,0.000535,0.997573,
0.8344,1.4535,0.8203,-0.087804,0.025705,-0.008626,0.995769,
0.8238,1.4869,0.8504,-0.111527,0.013937,-0.003323,0.993659,
0.8208,1.4908,0.8491,-0.120828,0.007605,0.003317,0.992639,
0.8046,1.5051,0.8399,-0.134397,0.006845,0.006750,0.990882,
0.7840,1.5152,0.8467,-0.146269,0.003759,0.003247,0.989233,
0.7662,1.5003,0.8391,-0.150640,-0.006701,0.008467,0.988530,
0.7395,1.5098,0.8532,-0.159437,-0.023675,0.003044,0.986920,
0.7093,1.4911,0.8356,-0.158667,-0.035501,0.011998,0.986621,
0.7093,1.4911,0.8356,-0.158667,-0.035501,0.011998,0.986621,
0.6325,1.4926,0.8207,-0.163065,-0.053538,0.011136,0.985100,
0.5763,1.4827,0.8429,-0.157580,-0.048855,-0.008057,0.986265,
0.5080,1.4570,0.8404,-0.146543,-0.047555,0.003801,0.988054,
0.4497,1.4353,0.8386,-0.145204,-0.053924,0.002233,0.987929,
0.3937,1.4190,0.8530,-0.150216,-0.057464,0.003788,0.986975,
0.3139,1.4000,0.8597,-0.148942,-0.049739,-0.009584,0.987548,
0.2558,1.3862,0.8656,-0.146710,-0.050832,0.004972,0.987861,
0.1857,1.3729,0.8892,-0.158819,-0.041880,0.002324,0.986417,
0.1097,1.3777,0.9030,-0.171176,-0.021113,-0.005097,0.985002,
0.0679,1.3553,0.9013,-0.161676,-0.013353,0.002589,0.986751,
0.0085,1.3244,0.9095,-0.146643,-0.017318,0.019154,0.988853,
-0.0382,1.2788,0.9177,-0.123509,-0.019371,0.027363,0.991778,
-0.1014,1.2428,0.9236,-0.110196,-0.026561,0.024463,0.993255,
-0.1458,1.2100,0.9310,-0.097735,-0.021786,0.022722,0.994716,
-0.1710,1.2019,0.9395,-0.102121,0.000300,0.025174,0.994454,
-0.1889,1.1985,0.9390,-0.104973,0.029601,0.026343,0.993686,
-0.1930,1.1914,0.9276,-0.113409,0.034284,0.016693,0.992817,
-0.1912,1.1906,0.9253,-0.119012,0.027905,0.015596,0.992379,
-0.1845,1.1910,0.9236,-0.133682,0.020052,0.021553,0.990588,
-0.1875,1.1895,0.9234,-0.132125,0.026913,0.022165,0.990621,
-0.1877,1.1868,0.9275,-0.133652,0.015451,0.025710,0.990575,
-0.1845,1.1848,0.9166,-0.138750,0.020073,0.027999,0.989729,
-0.1766,1.1768,0.9134,-0.162522,0.017017,0.027204,0.986184,
-0.1798,1.1894,0.9047,-0.192455,0.024966,0.023109,0.980717,
-0.1833,1.1956,0.8910,-0.241302,0.036848,0.014793,0.969639,
-0.1886,1.2082,0.8844,-0.291933,0.051053,0.013347,0.954983,
-0.1868,1.2010,0.8815,-0.342205,0.047564,0.015294,0.938298,
-0.1931,1.2053,0.8725,-0.390783,0.046200,0.012328,0.919242,
-0.1931,1.2053,0.8725,-0.390783,0.046200,0.012328,0.919242,
-0.1931,1.2053,0.8725,-0.390783,0.046200,0.012328,0.919242,
-0.1931,1.2053,0.8725,-0.390783,0.046200,0.012328,0.919242,
-0.2299,1.1896,0.9559,0.608523,0.040746,0.022232,-0.792178,
-0.2351,1.2027,0.9467,0.624131,0.037798,0.016768,-0.780225,
-0.2351,1.2027,0.9467,0.624131,0.037798,0.016768,-0.780225,
-0.3218,1.2371,0.9602,0.675577,0.031799,0.022837,-0.736250,
-0.3573,1.2387,0.9343,0.694099,0.025060,0.020754,-0.719144,
-0.3458,1.2321,0.9343,0.690511,0.026491,0.021076,-0.722529,
-0.3626,1.2192,0.9343,0.695865,0.032505,0.015570,-0.717268,
-0.3501,1.2140,0.9292,0.693198,0.034485,0.015165,-0.719762,
-0.3791,1.1985,0.9404,0.699511,0.034805,0.018807,-0.713527,
-0.3717,1.1820,0.9203,0.695681,0.037606,0.029713,-0.716750,
-0.3932,1.1487,0.9343,0.697534,0.044083,0.043970,-0.713842,
-0.3885,1.1228,0.9096,0.698415,0.044323,0.045406,-0.712875,
-0.4124,1.0944,0.8819,0.706504,0.036909,0.031688,-0.706035,
-0.4225,1.0490,0.9068,0.715375,0.050837,0.038226,-0.695841,
-0.4542,1.0059,0.9301,0.723530,0.035142,0.035248,-0.688496,
-0.4612,0.9571,0.9042,0.728505,0.037458,0.023771,-0.683603,
-0.4573,0.8904,0.8896,0.732551,0.044953,0.013997,-0.679083,
-0.4443,0.8276,0.8876,0.737997,0.055189,0.011569,-0.672445,
-0.4568,0.7579,0.8864,0.749082,0.044009,0.017082,-0.660795,
-0.4588,0.6970,0.8836,0.749032,0.042022,0.013020,-0.661073,
-0.3136,0.5107,0.6098,0.811058,0.102792,0.085251,-0.569519,
-0.3177,0.4877,0.5647,0.834373,0.082697,0.075364,-0.539727,
-0.3217,0.4005,0.5429,0.849938,0.070244,0.050082,-0.519774,
