Keypoint Frame `1
Keypoint Frame `1
Keypoint Frame `1
Keypoint Frame `1
Keypoint Frame `2
Keypoint Frame `3
Keypoint Frame `3
Keypoint Frame `3
Keypoint Frame `4
Keypoint Frame `4
Keypoint Frame `4
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `6
Keypoint Frame `6
Keypoint Frame `6
Keypoint Frame `7
Keypoint Frame `7
Keypoint Frame `7
Keypoint Frame `7
Keypoint Frame `8
Keypoint Frame `9
Keypoint Frame `10
Keypoint Frame `10
Keypoint Frame `11
Keypoint Frame `11
Keypoint Frame `11
Keypoint Frame `12
Keypoint Frame `13
-0.0129684,-0.0742737,0.672
0.376547,-0.212589,0.792
0.0336947,-0.162347,0.582
-0.647335,0.095293,1.873
-0.218605,0.199174,0.923
-0.0329175,-0.187289,0.647
-0.258286,-0.126904,0.851
-0.650791,0.12223,1.883
-0.0153263,-0.0837053,0.672
-0.0509211,-0.0177632,0.675
-0.0484807,-0.0177368,0.674
0.459858,0.112553,1.833
-0.285614,-0.217684,0.88
0.236007,-0.0676,0.676
-0.0484807,-0.0177368,0.674
-0.00619474,0.212686,1.177
0.227942,0.36669,1.883
-0.0258246,-0.183018,0.64
-0.658049,0.28393,1.904
-0.266028,0.0430105,0.908
-0.24464,-0.0190439,0.835
-0.17516,-0.0485737,0.839
0.1894,0.415351,1.894
-0.0888053,0.202174,1.077
-0.175577,-0.0457386,0.841
-0.238816,-0.0332895,0.825
-0.131002,-0.0191351,0.839
-0.0368211,0.00781053,0.636
-0.0475456,-0.00579825,0.661
-0.704258,-0.356953,1.833
0.290168,-0.00376842,0.716
-0.0250982,-0.0600175,0.622
-0.0257439,-0.00335789,0.638
-0.0333,-0.0357667,0.703
-0.283168,-0.193421,0.882
-0.253204,-0.133344,0.854
0.0751491,0.0751491,0.659
-0.239805,0.0134053,0.849
-0.246912,0.0748702,0.908
-0.0702018,0.0728509,0.755
0.276721,0.448479,1.813
0.283082,0.346697,1.813
0.283082,0.416672,1.813
-0.133607,0.106547,0.964
0.0204667,-0.0549368,0.614
0.237742,-0.00125789,0.717
-0.130225,0.0997825,0.964
-0.66473,0.28393,1.904
0.276721,0.473925,1.813
-0.0231368,0.0121193,0.628
0.235368,-0.0398316,0.688
-0.234398,0.0403105,0.851
-0.130225,0.0997825,0.964
-0.0788719,-0.128314,0.671
-0.194444,-0.066707,0.809
0.289444,0.45484,1.813
0.295805,0.346697,1.813
0.00335263,-0.0212333,0.637
-0.0232105,0.00994737,0.63
0.265454,0.457349,1.823
0.237437,-0.0397737,0.687
-0.627619,-0.0492895,1.873
0.265454,0.457349,1.823
-0.0732369,0.0732369,0.759
0.185211,0.0499263,0.918
-0.714567,-0.210167,1.843
-0.714567,-0.2425,1.843
-0.714567,-0.2425,1.843
0.300049,-0.0936912,0.676
0.0216263,-0.159623,0.587
-0.714567,-0.2231,1.843
-0.0221737,0.199563,1.149
-0.230325,0.0193175,0.847
-0.0552947,-0.0509579,0.618
-0.230325,0.0193175,0.847
0.306256,-0.0839544,0.674
0.0229895,0.0842947,0.624
-0.2469,-0.0476474,0.823
0.365612,0.0121421,0.769
0.271851,0.598072,1.823
-0.205284,-0.104737,0.796
-0.251721,-0.147458,0.849
-0.0574632,-0.0509579,0.618
-0.0695211,-0.056279,0.629
-0.232593,-0.207947,0.878
-0.0873684,-0.0943579,0.664
0.0208333,0.0822368,0.625
-0.0342684,0.219721,1.149
0.309602,-0.0812263,0.671
-0.118105,-0.0512982,0.68
-0.272939,-0.229268,0.889
-0.0381667,0.218956,1.145
0.00334737,-0.0189684,0.636
-0.227889,0.0342579,0.849
-0.0620193,-0.115847,0.667
-0.714567,-0.2813,1.843
-0.1405,-0.146416,0.843
0.233221,-0.0329684,0.696
0.0301193,-0.0238877,0.592
-0.231247,-0.0130895,0.829
-0.0695211,-0.058486,0.629
-0.424225,0.5712,1.904
-0.229784,0.126616,0.891
-0.0670158,0.0643877,0.749
-0.231247,-0.0130895,0.829
-0.072079,0.0484895,0.747
0.282754,-0.038614,0.71
0.278579,-0.0717018,0.67
-0.0158053,0.0571421,0.693
-0.214737,-0.0519298,0.8
0.00327895,-0.00327895,0.623
-0.108105,-0.0314737,0.78
-0.0104368,0.0568228,0.661
-0.222293,-0.167065,0.787
0.236053,-0.172193,0.65
-0.162812,0.118553,0.901
-0.714567,-0.171367,1.843
-1.54274,-0.751297,3.269
0.0491719,-0.175614,0.572
-0.223321,0.0192263,0.843
-0.430905,0.577881,1.904
0.236779,-0.175011,0.652
0.0723702,-0.0193667,0.581
0.0145053,0.0836842,0.636
-0.683826,0.0891947,1.883
-0.419956,0.614816,1.915
0.230195,-0.00377368,0.717
-0.124518,-0.0571316,0.835
-0.0778105,-0.013586,0.704
-0.164826,-0.0943877,0.803
0.277053,-0.185095,0.672
0.106795,-0.0259211,0.591
-0.0215667,-0.141886,0.647
-1.48178,-0.737939,3.365
-0.724946,-0.0747702,1.853
-0.406518,0.621535,1.915
-0.178914,-0.0324018,0.803
-0.773779,0.699442,1.926
0.288007,0.281677,1.804
-0.159675,0.0249035,0.835
-0.0444053,-0.0808404,0.649
-0.114889,-0.0539842,0.789
-0.282946,-0.0173877,0.901
-0.417544,0.624646,1.904
-0.231644,0.00442632,0.841
-0.223851,0.0311316,0.845
0.00733158,-0.187479,0.597
0.709498,0.114635,1.766
-0.7275,-0.171367,1.843
0.0723702,-0.0132509,0.581
0.0289421,-0.0418053,0.611
0.106061,-0.0545175,0.565
-0.6831,-0.134005,1.863
-0.0620193,-0.115847,0.667
0.218179,-0.185856,0.658
-0.0168684,-0.142819,0.641
0.340412,-0.0119211,0.755
-0.683826,0.135444,1.883
-0.0897368,-0.147168,0.682
-0.165053,0.111607,0.896
0.255409,0.0168544,0.739
0.247005,-0.182065,0.661
-0.257588,-0.154553,0.839
-0.611195,0.0163421,1.863
-0.162105,0.088,0.88
0.012293,0.0815807,0.637
0.278247,0.668433,1.823
0.2041,-0.0065,0.741
-0.0952158,-0.162711,0.687
0.278247,0.67483,1.823
-0.163389,-0.0991509,0.796
-0.126605,-0.204058,0.849
-0.120072,-0.214511,0.769
0.4277,0.446995,1.833
0.0122544,-0.0479035,0.635
0.0948684,-0.147272,0.515
-0.162474,0.0912947,0.882
0.1755,-0.0533,0.741
0.297237,-0.2025,0.675
0.343184,0.454311,1.863
-1.56568,-0.728356,3.269
0.0563509,0.00717193,0.584
0.340261,0.393118,1.883
-0.722325,0.339325,1.915
0.282053,-0.115,0.69
0.343184,0.375868,1.863
-0.0872667,-0.0532667,0.646
-0.157872,0.0309842,0.841
0.283649,-0.114667,0.688
-0.144395,0.0791842,0.885
-0.0562772,0.111246,0.746
0.0834368,-0.0492579,0.573
0.108602,-0.00316316,0.601
-1.46769,-0.7777,3.333
0.351598,0.463321,1.873
0.111693,-0.0323597,0.595
-0.142142,-0.0842789,0.717
-0.607904,0.0295737,1.873
-0.404182,0.655523,1.936
-0.278853,-0.0456877,0.898
-0.240986,-0.182481,0.794
-0.229512,0.100123,0.878
0.0571228,0.0405053,0.592
-0.135223,0.0193175,0.847
0.211842,-0.0980526,0.69
0.0597246,-0.140707,0.577
0.223504,-0.113507,0.667
0.245732,-0.0112263,0.711
0.235919,0.5682,1.894
-0.138521,0.0253211,0.849
0.210332,-0.098479,0.693
0.371314,0.463321,1.873
0.386854,0.438868,1.853
-0.184707,0.0101807,0.829
0.0415754,-0.177456,0.578
0.242565,0.554909,1.894
0.371314,0.469893,1.873
-0.0925842,0.209732,1.077
-0.722321,0.0228789,1.863
0.336647,0.5589,1.863
-0.245605,0.139658,0.915
0.227942,0.551686,1.883
0.393356,0.438868,1.853
0.102307,-0.102307,0.535
0.345026,0.575044,1.873
0.345026,0.568472,1.873
-0.0960053,0.208953,1.073
0.0528789,0.0404368,0.591
0.354346,0.380353,1.853
-0.135374,0.056279,0.867
0.0509772,0.0426544,0.593
0.253019,0.39103,1.873
-0.229768,0.0435509,0.856
0.0572193,0.0447351,0.593
0.0834368,-0.0814263,0.573
-0.408853,0.672411,1.926
0.0138895,0.0181632,0.609
0.0417193,-0.080386,0.58
-0.0987421,-0.0365211,0.771
-0.262193,-0.208256,0.854
-0.127575,-0.0928947,0.706
0.0573,-0.0753947,0.573
0.0752632,-0.0953333,0.572
-0.167289,-0.00714912,0.815
-0.178458,0.00725439,0.827
-0.406518,0.648412,1.915
-1.38732,-0.466377,3.365
0.047907,-0.0173281,0.581
0.0121772,0.0586719,0.631
0.218958,-0.0945228,0.682
0.0518053,-0.0132053,0.579
0.285632,-0.205702,0.67
-0.126379,0.214295,1.044
-0.489947,0.658895,1.926
-0.214737,-0.0519298,0.8
-0.755921,0.493868,1.915
-0.264104,-0.157872,0.841
-0.106096,0.152851,1.025
-0.0526579,-0.179037,0.667
-0.703074,0.689488,1.936
-0.148298,-0.228684,0.79
0.2015,-0.0325,0.741
-0.0257895,0.0847369,0.7
0.676126,0.133979,1.776
0.107939,-0.0966754,0.535
0.0460263,-0.0583,0.583
0.373851,0.380353,1.853
0.259384,-0.205879,0.663
-0.76264,0.493868,1.915
0.00340526,0.0624298,0.647
-0.159635,0.499284,1.936
-0.0145053,-0.150632,0.636
0.0304754,-0.0620018,0.599
-0.0412018,-0.130668,0.671
-0.0165,-0.1793,0.627
-0.224911,0.0402158,0.849
-0.0142316,-0.180632,0.624
-0.191886,0.102851,0.875
-0.268621,0.0238421,0.906
-0.773779,0.618347,1.926
-0.767021,0.564284,1.926
0.0834368,-0.0834368,0.573
-0.0719158,0.0106105,0.672
-0.749897,0.241156,1.883
0.0752632,-0.105368,0.572
0.4559,0.481767,1.843
-0.106646,-0.0691439,0.668
-0.767021,0.489947,1.926
-0.276623,-0.0300333,0.901
-0.0596614,0.186682,1.097
-0.154681,0.0525614,0.856
0.0143,0.0341,0.627
0.104147,0.0161053,0.612
0.259775,-0.1992,0.664
0.00546491,-0.127879,0.623
0.129704,-0.046093,0.611
-0.203372,-0.148775,0.778
0.241354,-0.117818,0.652
0.289311,-0.0472579,0.657
-0.675767,-0.3007,1.843
0.0011614,-0.0336807,0.662
0.169556,-0.0333772,0.761
-0.1677,-0.0043,0.817
0.0537439,-0.0131825,0.578
-0.510221,0.652137,1.926
0.111484,-0.0983684,0.534
-0.124596,0.232456,1.06
-0.216521,0.546458,1.959
-1.38583,-0.35669,3.333
0.0219579,-0.0805123,0.596
-0.0480491,-0.151179,0.668
-0.0777719,0.0131614,0.682
-0.749897,0.247763,1.883
-0.284519,-0.0644491,0.896
-1.48763,-0.439665,3.433
0.168665,-0.038514,0.757
0.0774053,-0.1337,0.573
-0.703647,0.194907,1.883
0.00340526,0.0760509,0.647
-0.0165789,-0.197842,0.63
0.0913193,-0.061214,0.572
-0.0727544,-0.0682772,0.638
-0.0992105,0.00132281,0.754
0.0493912,0.0599,0.599
0.284114,-0.0498649,0.661
-0.0480491,-0.148835,0.668
0.0383632,-0.0155526,0.591
-0.155526,0.549526,1.97
0.0246947,-0.0139579,0.612
0.269905,-0.1554,0.666
0.353798,-0.00400526,0.761
-0.117237,-0.0675,0.675
-0.0182368,0.0911842,0.693
-1.52714,-0.371137,3.468
0.0427983,0.0365351,0.595
-0.179237,0.213377,0.973
-0.1677,-0.00143333,0.817
-0.103947,0.0512807,0.79
-0.523737,0.645379,1.926
-0.0257895,0.087193,0.7
0.270311,-0.13457,0.667
Keypoint Frame `14
-0.258,-0.146351,0.86
-0.258,-0.146351,0.86
-0.7081,-0.3201,1.843
-0.7081,-0.3201,1.843
0.0447404,0.142951,0.622
0.544495,0.198284,1.794
-0.248947,-0.140316,0.86
0.548026,0.216079,1.785
-0.146984,-0.0837947,0.783
-0.155226,-0.0783,0.783
-0.221177,-0.122563,0.803
0.069779,0.46187,1.894
0.33867,0.0656737,0.734
-0.209281,-0.115035,0.79
-0.181105,0.239842,0.93
0.337286,0.0602754,0.731
0.069779,0.475161,1.894
0.342175,0.0710176,0.736
-0.17364,0.232061,0.925
0.0922772,0.0253509,0.578
-0.17134,-0.146189,0.896
-0.222137,-0.159119,0.898
-0.226658,-0.161005,0.891
-1.37749,-0.471089,3.399
-0.214579,-0.160537,0.906
-0.212333,-0.158053,0.91
0.0991667,0.0281842,0.595
-1.42979,-0.456316,3.468
0.0979895,0.109253,0.642
-0.0156684,-0.00361579,0.687
-1.44196,-0.444147,3.468
0.0979895,0.109253,0.642
-1.45413,-0.431979,3.468
0.226333,0.0663684,0.97
-0.198746,-0.0157281,0.815
-0.167312,-0.0166035,0.728
-0.0591439,-0.121909,0.688
-1.47559,-0.427619,3.433
0.194147,-0.0891368,0.696
0.0860439,-0.0961667,0.577
0.195837,-0.0411632,0.711
0.196025,-0.0913158,0.694
0.0951509,0.0345053,0.596
0.271339,0.0630123,0.733
0.0827333,0.1054,0.646
0.0935281,0.0409842,0.599
0.429395,0.359419,1.813
-0.448579,0.601428,1.894
-0.426153,0.591328,1.883
-0.464309,0.604604,1.904
-0.455225,0.601428,1.894
-0.640423,-0.224311,1.853
-0.637342,-0.29089,1.863
0.188263,-0.00384211,0.73
0.223619,0.0665737,0.973
0.0655702,-0.079693,0.575
0.19187,-0.0064386,0.734
-0.643879,-0.271279,1.863
0.110954,0.124681,0.652
-0.640763,0.0230018,1.873
-0.653907,-0.266163,1.873
-0.225111,-0.0240684,0.807
0.0655702,-0.0817105,0.575
-0.640763,-0.0558614,1.873
-0.634191,0.0164298,1.873
-0.230774,-0.0269,0.807
-0.657398,0.0627667,1.883
-0.0515246,-0.111437,0.683
-0.145167,-0.151279,0.871
-0.644184,-0.0165175,1.883
-0.219447,-0.0212368,0.807
-0.650791,0.102409,1.883
-0.190358,-0.0792,0.792
-0.63097,0.0627667,1.883
-0.0487684,-0.108242,0.678
0.243816,0.458374,1.853
-0.640763,-0.180728,1.873
-0.207079,0.252026,0.915
-0.696174,-0.153616,1.863
-0.239367,-0.0444333,0.817
0.0895526,0.0636579,0.615
-0.650791,0.109016,1.883
0.2219,0.0917632,0.951
-0.656953,-0.218984,1.863
-0.650416,-0.179763,1.863
-0.736683,0.208121,1.883
-0.0256789,0.0819281,0.697
-0.653907,-0.0492895,1.873
-0.627619,-0.0558614,1.873
-0.6831,-0.173226,1.863
-0.186868,-0.0816684,0.789
0.0498597,-0.0844562,0.58
0.244042,-0.0224,0.672
-0.246384,-0.0656053,0.831
0.232058,0.500068,1.863
-0.640763,-0.161012,1.873
-0.614476,0.0164298,1.873
-0.634191,-0.095293,1.873
-0.00589474,-0.0365474,0.672
-0.0256789,0.0819281,0.697
-0.00589474,-0.0412632,0.672
-0.2493,-0.0685211,0.831
-0.0412632,0.0224,0.672
-0.627619,-0.0624333,1.873
-0.667051,0.0427175,1.873
-0.259656,0.0971719,0.908
0.263688,-0.109968,0.674
0.243679,-0.0247211,0.671
-0.00589474,-0.0341895,0.672
-0.0106737,-0.0438807,0.676
0.138279,0.0117912,0.611
-0.624363,0.142051,1.883
-0.0412632,0.0224,0.672
-0.617756,0.25437,1.883
0.473925,0.219468,1.813
0.0496018,-0.110339,0.577
0.308463,0.439326,1.776
-0.638007,0.410863,1.904
-0.0767491,0.263942,1.067
-0.229574,0.0129947,0.823
-0.0427772,0.0335281,0.659
-0.627619,0.0230018,1.873
-0.624363,0.280798,1.883
-0.0391368,-0.0889474,0.676
-0.0211333,0.0389298,0.634
-0.634656,0.309021,1.894
0.276228,-0.0834561,0.67
-0.0185509,-0.0229158,0.622
0.266675,0.0558158,0.707
-0.027807,0.0456035,0.634
0.296025,0.0408737,0.706
-0.250105,-0.0712421,0.864
0.302232,0.520337,1.776
-0.00998246,0.265533,1.138
-0.166328,0.00147193,0.839
0.0397526,-0.104988,0.581
-0.00202281,0.28117,1.153
-0.228426,0.0791281,0.851
0.00340526,-0.0215667,0.647
0.0269298,-0.0140035,0.614
-0.062007,0.117418,0.752
0.296444,0.0384509,0.707
0.310702,-0.119123,0.7
-0.220886,0.0785702,0.845
0.242888,0.00119649,0.682
-0.229991,0.0424825,0.835
0.0738965,0.0313807,0.577
0.0269298,-0.0140035,0.614
-0.166328,0.00147193,0.839
-0.0142544,0.0493421,0.625
-0.647947,0.382123,1.894
-0.230689,0.0217632,0.827
-0.167312,-0.0166035,0.728
0.215833,0.0259,0.703
-0.217405,0.0754263,0.843
0.245281,0.00119649,0.682
-0.0142544,0.0493421,0.625
0.0143561,0.28097,1.169
0.225384,-0.0253105,0.687
0.251779,0.0438421,0.714
0.249972,0.0439649,0.716
-0.614476,-0.0624333,1.873
-0.0750474,-0.0893421,0.679
-0.118832,0.155653,0.954
-0.21343,0.0662368,0.839
-0.594911,-0.0162544,1.853
-0.702711,-0.153616,1.863
0.314311,-0.0412018,0.671
-0.698939,-0.178798,1.853
-0.062007,0.117418,0.752
0.309079,-0.0509211,0.675
-0.135911,-0.0102298,0.833
-0.065314,-0.0166053,0.631
-0.122179,0.162347,0.954
0.0100421,0.0189684,0.636
-0.21984,0.0663947,0.841
-0.0491053,-0.0120035,0.622
0.0100421,0.0189684,0.636
0.0361667,0.0134333,0.589
-0.702711,-0.127468,1.863
-0.250207,-0.097386,0.854
-0.198637,-0.0577597,0.803
-0.214447,0.0783842,0.843
-0.122179,0.159,0.954
0.130121,0.00528947,0.603
-0.0808632,-0.0527368,0.668
-0.236832,0.135105,0.906
-0.204272,-0.00422632,0.803
-0.22544,0.0910719,0.851
-0.00346316,0.095814,0.658
-0.399725,0.690433,1.883
0.240895,0.00847369,0.69
-0.220672,0.0453035,0.833
-0.00608947,0.286205,1.157
0.221495,-0.101958,0.668
-0.0704,0.028407,0.704
-0.221202,0.0483421,0.835
-0.0552456,-0.0740526,0.67
-0.0376316,0.0376316,0.65
-0.132563,-0.0938368,0.849
-0.135861,-0.0970439,0.851
-0.393118,0.637577,1.883
0.0252193,0.121711,0.625
0.0311877,0.119374,0.613
0.287982,-0.029386,0.67
0.291237,0.510447,1.785
-0.129584,-0.0968158,0.849
-0.157542,-0.0468368,0.809
0.0119842,0.0337737,0.621
-0.29243,-0.102746,0.901
-0.063786,0.0924246,0.742
-0.0458421,-0.130474,0.67
0.281235,0.00603509,0.688
-0.598121,0.0882474,1.863
-0.170079,0.0162684,0.843
-1.52061,-0.590353,3.399
0.0779456,0.0192333,0.577
-0.00977368,0.0597281,0.619
0.276916,-0.0292105,0.666
-0.152137,0.167821,0.894
-0.0337018,0.287456,1.13
-0.209281,-0.115035,0.79
0.740481,0.219975,1.766
-1.49968,-0.584212,3.433
-1.48483,-0.602279,3.399
0.268767,0.0604404,0.733
-1.50868,-0.578426,3.399
-0.150886,0.0747105,0.835
-0.215816,0.181658,0.885
-0.109353,-0.00415263,0.789
-0.0588947,0.108628,0.746
0.0680579,0.0416474,0.579
0.0077614,0.0255018,0.632
-1.55638,-0.590353,3.399
-0.00114912,0.0769912,0.655
0.0351421,-0.00532456,0.607
-0.0888877,-0.00577193,0.658
-0.656953,-0.218984,1.863
-0.154753,0.164132,0.891
-0.0375737,-0.0398509,0.649
-0.226279,0.0606368,0.843
-0.251889,0.0903,0.903
-0.156179,-0.0520597,0.802
-0.134011,0.127849,0.878
-0.67529,0.48043,1.915
-0.0991263,0.0149368,0.774
-0.0552456,-0.0740526,0.67
-0.151184,0.567781,1.915
-0.148665,0.0809561,0.839
-0.70544,-0.0682684,1.853
0.0639947,0.0416474,0.579
-1.44905,-0.5665,3.399
0.0231368,0.117888,0.628
-0.0829895,-0.0125053,0.648
0.0319246,-0.106072,0.587
0.101351,-0.090193,0.53
-0.0690404,-0.0643597,0.667
-0.15224,-0.0469526,0.811
-0.167644,0.0154965,0.803
-0.0930895,-0.00404737,0.769
0.0911597,-0.0110193,0.571
-1.58024,-0.578426,3.399
-0.38414,0.718175,1.904
-0.730075,0.32044,1.883
-0.0839211,0.270412,1.063
-0.713054,0.0164298,1.873
-0.132926,0.236505,0.984
-0.170461,0.0154965,0.803
-0.151626,0.139374,0.873
-0.228889,-0.0889316,0.831
-0.708886,0.453553,1.915
0.34729,0.0327632,0.747
-0.723468,0.307226,1.883
-0.0335368,0.0111789,0.708
-0.730075,0.307226,1.883
0.503221,0.250028,1.804
-0.126009,0.0667105,0.845
-0.0901561,0.0094193,0.767
0.211802,-0.127549,0.667
-0.129279,0.0757842,0.847
-0.244889,-0.0806158,0.867
-0.266249,0.0173298,0.898
-0.126307,0.0698404,0.847
-0.137746,0.601377,1.915
-0.0999123,-0.0270351,0.67
-0.0245368,-0.0876316,0.666
-0.108374,0.288384,1.047
0.215742,-0.0566474,0.687
0.23087,-0.0714877,0.668
0.0311877,0.0225842,0.613
0.0186404,0.0690789,0.625
0.116912,-0.0186667,0.56
-0.198219,0.628254,1.915
-0.172654,0.059486,0.827
0.230763,0.0386684,0.711
-0.588188,0.15444,1.873
0.289311,-0.00806842,0.657
0.00115439,0.111975,0.658
0.302232,0.563958,1.776
0.0445088,0.0196667,0.59
0.0365509,0.495098,1.894
0.0891562,-0.0430754,0.571
-0.0126404,-0.0884825,0.655
-0.740986,0.342249,1.894
0.0626053,0.0749211,0.585
0.0891562,-0.0430754,0.571
-0.0941912,0.207932,1.013
0.219825,-0.00614035,0.7
0.00342105,0.103772,0.65
-0.21034,-0.110046,0.794
0.0519842,-0.0234439,0.581
-0.0294298,-0.0906439,0.671
0.253193,0.0333474,0.704
-0.00341579,0.0125246,0.649
-0.719626,0.108437,1.873
0.248218,-0.0766386,0.652
0.0382982,0.0217368,0.59
0.239433,-0.120289,0.653
-0.0222333,-0.0854228,0.667
0.116453,0.0346211,0.598
0.0832912,-0.00301053,0.572
-0.0343421,-0.0888158,0.675
-0.110796,-0.0450491,0.694
-0.181423,0.150932,0.869
0.0100737,0.101856,0.638
0.225474,-0.0536842,0.68
-0.00114912,0.0976754,0.655
-0.136705,0.204214,0.962
0.266825,-0.067,0.67
0.339621,0.476716,1.776
-0.713054,0.115009,1.873
-0.660479,-0.0558614,1.873
-0.744898,0.644688,1.904
0.0832912,-0.0411439,0.572
-0.0638,-0.0279825,0.638
-0.0439825,0.250509,1.09
0.0633316,-0.0392053,0.573
-0.130274,0.611284,1.904
-0.0912737,0.041007,0.754
-0.67453,0.262502,1.894
-0.108374,0.288384,1.047
0.178816,0.00927193,0.755
-0.155468,0.0413632,0.813
-0.118368,0.289547,1.038
0.0144825,0.112518,0.635
-0.0916842,0.105368,0.78
0.265105,0.0447895,0.69
-0.194679,-0.100791,0.787
0.201033,0.0111,0.703
0.214263,-0.0568947,0.69
-1.67565,-0.494942,3.399
-0.704814,0.517754,1.904
-0.0183421,0.121058,0.697
-0.747632,0.468516,1.894
-0.670612,0.0958018,1.883
-0.0055,0.0385,0.627
0.211316,0.0345789,0.73
-0.172654,0.059486,0.827
-0.657398,0.234549,1.883
0.354891,0.0303439,0.752
-0.661239,0.262502,1.894
-0.2694,0.00787719,0.898
0.258553,-0.047114,0.655
-0.135584,0.0131211,0.831
-0.677219,0.0891947,1.883
0.00114386,0.101804,0.652
0.0229158,0.0971193,0.622
-0.0158053,0.127658,0.693
-0.00576316,0.0841421,0.657
0.347605,0.5355,1.785
-0.215084,0.174853,0.882
0.0372105,0.0648526,0.606
-0.121909,-0.0253474,0.688
0.12223,0.538472,1.883
-0.0108316,0.131182,0.686
0.0596211,0.0272842,0.576
0.11357,-0.0572544,0.535
0.0993474,-0.0311088,0.572
-0.110132,-0.0225,0.675
-0.0648421,0.0506947,0.672
0.0303737,-0.0450368,0.597
0.0427263,0.0698211,0.594
0.114419,-0.0520088,0.539
0.0557719,0.0233228,0.578
-0.0132772,0.129151,0.688
-0.144819,0.103016,0.851
-0.0787702,0.102802,0.761
Keypoint Frame `15
Keypoint Frame `16
Keypoint Frame `17
Keypoint Frame `17
Keypoint Frame `17
Keypoint Frame `17
