Keypoint Frame `1
Keypoint Frame `1
Keypoint Frame `1
Keypoint Frame `1
Keypoint Frame `2
Keypoint Frame `3
Keypoint Frame `3
Keypoint Frame `3
Keypoint Frame `4
Keypoint Frame `4
Keypoint Frame `4
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `5
Keypoint Frame `6
Keypoint Frame `6
Keypoint Frame `6
Keypoint Frame `7
Keypoint Frame `7
Keypoint Frame `7
Keypoint Frame `7
Keypoint Frame `8
Keypoint Frame `9
Keypoint Frame `10
Keypoint Frame `10
Keypoint Frame `11
Keypoint Frame `11
Keypoint Frame `11
Keypoint Frame `12
Keypoint Frame `13
243.329,134.715
175.363,167.778
44.4322,55.9581
45.9335,55.8658
287.118,127.694
46.1488,55.992
286.716,125.673
43.8102,56.1343
69.6102,40.597
92.7134,47.6401
109.16,167.456
168.092,171.653
102.663,175.627
89.508,46.3348
168.296,173.322
69.4156,40.1578
168.247,174.311
108.31,192.873
80.5328,47.155
40.9875,66.2084
82.7639,48.3375
39.8894,67.5093
112.134,194.177
168.925,192.257
113.66,196.207
74.9858,45.2881
38.1998,68.5015
49.876,48.9917
219.119,141.57
222.613,123.109
117.559,200.285
149.841,101.57
34.1506,40.6579
86.8821,97.0285
199.607,150.443
34.2183,69.6192
91.0777,96.7445
32.8942,39.9167
92.2656,97.4051
49.8901,38.9846
130.369,38.9001
200.051,149.899
32.6045,70.8813
221.727,122.543
201.475,110.203
94.9045,192.092
84.3942,96.6411
93.6295,192.277
204.438,116.925
198.162,43.3094
260.603,127.076
50.0899,38.2658
81.6329,38.0273
199.952,121.652
57.9522,65.4083
58.4797,73.9881
90.2624,193.379
200.682,41.0479
58.9114,74.0136
198.932,43.7664
88.288,194.065
194.512,46.7296
229.161,99.8168
60.2322,91.6601
59.1086,92.8304
230.115,99.3918
75.9119,93.0829
59.8936,65.2714
189.634,51.2057
45.8463,136.32
89.6581,193.594
58.5452,102.052
75.786,92.569
78.8889,95.5273
192.9,142.652
88.7133,74.3296
49.4166,76.8792
71.8207,76.5421
58.2579,118.204
73.8118,90.9565
186.662,185.16
229.348,122.912
56.9478,73.9166
60.207,111.763
197.805,131.299
57.6313,120.42
70.1636,78.6461
56.1166,66.4898
60.2133,126.468
62.2607,102.328
88.8221,73.8877
204.546,155.591
73.777,76.6441
236.812,130.263
178.829,39.7451
54.8538,70.0215
259.826,92.91
204.28,152.789
154.033,87.2341
223.377,130.973
294.38,45.2652
145.696,135.963
154.63,85.0939
145.773,135.957
154.56,88.1334
295.463,43.9294
176.382,40.2385
61.635,134.785
92.6885,181.453
145.458,37.8089
73.6337,77.5795
61.483,138.499
153.506,84.0071
138.429,112.063
139.91,112.256
231.041,137.796
67.8587,49.2426
259.762,91.9818
139.311,112.365
158.356,171.859
194.095,175.169
148.626,38.5757
61.0055,162.148
76.0145,133.801
76.9974,113.987
100.367,103.859
188.232,182.175
136.67,173.53
100.269,104.079
77.0164,108.577
115.562,113.864
143.113,123.095
139.212,117.709
50.098,64.3441
275.18,118.393
148.737,92.1555
148.009,118.402
146.344,105.012
68.9102,57.8569
75.877,75.2659
192.054,152.571
79.0786,124.436
82.9268,143.693
133.699,147.311
203.212,190.099
204.052,174.739
204.671,185.92
120.972,151.234
169.829,94.769
254.003,119.392
121.061,149.54
60.7573,162.925
203.424,194.991
149.452,125.319
257.311,103.342
81.0977,133.891
121.449,149.816
126.026,65.2629
91.3278,96.1907
205.208,191.175
206.07,174.999
161.171,110.909
149.844,124.738
201.388,191.289
258.166,103.123
64.3248,112.886
201.22,191.016
132.64,147.184
217.944,135.394
49.1324,87.8631
49.2687,82.1583
49.2868,82.8981
286.968,80.8875
170.44,42.4796
49.2463,85.6237
154.345,169.933
82.5061,126.125
134.08,96.9726
82.1458,126.617
289.934,84.7848
170.465,158.679
74.9956,103.255
295.778,124.374
202.951,213.288
86.1432,82.3748
75.202,70.8355
133.813,96.7386
128.496,94.8652
84.9143,52.6538
122.005,79.6301
169.421,157.998
151.346,174.325
291.879,85.2001
110.536,98.9378
72.0125,46.5299
150.927,174.46
161.324,111.438
83.0685,131.099
133.983,70.4357
49.7549,76.5769
112.37,70.6113
255.078,106.155
174.661,108.97
80.0183,115.09
128.207,93.6518
96.5061,205.173
86.8441,160.922
134.872,144.374
80.5242,115.019
132.391,138.148
273.442,104.753
278.589,89.5527
153.973,143.246
83.7654,101.408
161.956,118.044
120.769,108.561
155.056,144.442
79.7593,59.9809
263.129,44.4512
108.253,157.189
49.0828,93.0052
25.7084,54.4843
184.559,32.7241
84.1057,126.551
95.99,206.725
263.37,43.8345
195.83,110.436
166.489,157.3
56.2004,133.459
97.0111,211.895
251.604,118.861
117.683,100.952
128.126,114.214
101.371,86.8731
277.865,41.8956
211.358,107.742
150.95,57.8617
34.9436,57.5625
48.7934,108.609
99.7477,212.628
96.9799,108.911
45.0436,223.035
205.759,164.648
105.123,128.686
140.815,84.3118
118.254,100.205
70.5294,114.521
97.1109,213.795
81.1827,121.046
84.9045,130.448
163,30.4943
274.926,138.189
47.4462,93.2124
195.314,113.289
173.984,100.19
213.761,92.4215
55.2095,99.6263
133.018,70.0747
254.16,39.6536
152.553,56.2724
288.114,115.763
56.5128,140.225
122.875,58.2668
107.372,155.653
258.311,126.012
266.423,41.0455
72.4606,67.6078
66.5248,122.938
107.24,148.36
165.516,156.468
203.073,224.046
238.972,117.005
120.987,52.2869
203.257,225.975
101.185,84.1002
117.952,51.8065
115.246,40.0623
226.406,189.738
165.376,98.934
212.895,38.5474
107.979,149.445
227.958,99.871
285.739,34.8988
212.032,189.906
23.0082,56.8138
187.589,123.16
211.461,179.54
52.0176,170.709
276.919,72.4415
212.772,177.873
121.118,96.9195
106.864,130.375
277.532,72.1232
113.729,145.177
138.938,162.019
201.355,95.024
211.998,118.242
34.8933,53.276
213.881,190.61
213.947,104.011
103.37,86.8389
67.1755,124.765
100.927,216.273
71.8156,105.704
73.4667,54.7086
85.0985,152.24
187.974,139.201
114.163,126.86
247.955,79.3549
189.013,50.3745
255.032,71.7949
258.72,115.728
195.155,205.246
113.521,128.35
246.869,79.1628
216.728,190.858
219.023,187.864
96.7815,123.323
180.258,32.3668
196.416,203.374
216.043,191.137
135.711,175.799
49.8275,123.268
211.24,205.993
83.9439,163.472
194.549,203.389
220.592,187.934
214.724,65.5566
212.694,207.472
212.588,206.357
134.442,175.973
185.957,139.482
214.766,178.876
115.606,138.146
184.863,140.36
198.949,179.866
83.8119,134.251
187.066,141.35
201.913,79.7797
99.2675,219.558
166.556,128.858
180.69,80.3723
123.859,106.91
72.0672,50.0069
108.393,82.4752
188.902,82.1523
197.083,72.3583
101.012,117.24
98.0144,122.504
99.2121,216.726
42.3302,80.5326
183.661,111.45
165.162,146.101
251.433,80.0473
