time,x,y,z,roll,pitch,yaw,framenum,valid
8.670861,0.00050902,-0.00531708,0.00178851,0.00188848,0.00142772,0.00568959,-1,0
8.737790,-0.00324331,-0.0134742,0.00208844,0.00119535,0.00177422,0.0149482,-1,0
8.804719,-0.00277203,-0.014951,0.00246847,0.00231226,0.00234719,0.0163389,-1,0
8.938704,-0.00153752,-0.0122924,0.00265276,0.00332788,0.00231261,0.0137405,-1,0
8.972232,-0.00228301,-0.0139155,0.00266017,0.00135209,0.00194821,0.0152689,-1,0
9.039352,-0.00142514,-0.0116884,0.0017747,0.0030819,0.00182819,0.0136406,-1,0
9.173591,-0.00250273,-0.0125,0.00168795,0.00145657,0.00136465,0.0140272,-1,0
9.240710,0.000441056,-0.0116029,0.00183019,0.00307047,0.00123738,0.0129459,-1,0
9.307830,-0.000494639,-0.0141422,0.00216222,0.000911233,0.00171305,0.0155663,-1,0
9.408509,-0.000967862,-0.0121603,0.00133701,0.000704168,0.00079408,0.0136987,-1,0
9.475628,-0.0014782,-0.0096931,0.00191882,0.00174897,0.00160564,0.0109847,-1,0
9.542748,-0.00310789,-0.0140046,0.00235233,0.000705203,0.00220308,0.0153997,-1,0
9.676987,-0.00249234,-0.0122288,0.00216533,0.00317294,0.00186065,0.0142249,-1,0
9.710547,9.20032e-05,-0.00799459,0.000136726,0.0021065,-0.000526426,0.0089994,-1,0
9.844786,-0.00183801,-0.0129477,0.00275292,0.00296366,0.00289492,0.0147464,-1,0
9.911905,-0.00180216,-0.0133465,0.00143042,0.00149201,0.00159388,0.0149476,-1,0
9.979025,-0.00429197,-0.01473,0.0019403,0.00198937,0.00185455,0.0161247,-1,0
10.079704,-0.00164135,-0.0167816,0.00258504,0.00082298,0.00208185,0.0186702,-1,0
10.146823,-0.00105946,-0.0169514,0.00203273,0.00363533,0.00158681,0.0194652,-1,0
10.213943,-0.00347101,-0.0183213,0.00136906,0.00332689,0.000615807,0.0205907,-1,0
10.348182,-0.000506952,-0.0169549,0.00144111,0.00265534,0.00100734,0.0189786,-1,0
10.415301,-0.000599525,-0.0154964,0.00180543,0.00286977,0.00146131,0.0168348,-1,0
10.448861,-0.00130482,-0.017212,0.00247346,0.00366311,0.00270175,0.019436,-1,0
10.583100,-0.000539339,-0.0133188,0.00251157,0.00388384,0.0020148,0.0151818,-1,0
10.650220,-0.000902221,-0.0166301,0.00294021,0.00167524,0.00274314,0.0186092,-1,0
10.784300,-0.00193814,-0.0158134,0.00278722,0.00490683,0.00296215,0.0185745,-1,0
10.817764,0.00151509,-0.0142901,0.00206576,0.00216272,0.00168055,0.0163809,-1,0
10.884693,-0.00301566,-0.0170342,0.00137745,0.0014259,0.00155271,0.0188898,-1,0
11.018551,-0.0026215,-0.0195777,0.00301783,0.00261403,0.00263177,0.0216522,-1,0
11.085480,-0.00200247,-0.0186499,0.00212292,0.001369,0.00167661,0.0208734,-1,0
11.152409,-0.00148506,-0.014763,0.00244705,0.0033828,0.00192222,0.0171092,-1,0
11.252803,-0.00312219,-0.0169786,0.0024714,0.00212629,0.0022725,0.0193063,-1,0
11.319732,-0.00363213,-0.0160036,0.00302473,0.00357145,0.00286098,0.0184672,-1,0
11.386661,-0.00218721,-0.016421,0.00344957,0.00242853,0.00316829,0.0187668,-1,0
11.520519,-0.00156787,-0.017577,0.00278838,0.00205245,0.00256441,0.019828,-1,0
11.553983,-0.00099328,-0.017027,0.00302023,0.0034299,0.00306685,0.019532,-1,0
11.687841,-0.00375613,-0.0168849,0.00272086,0.0034076,0.00269427,0.0191085,-1,0
11.754770,-0.00411293,-0.017174,0.0024443,0.00377968,0.0024213,0.0195039,-1,0
11.888628,-0.0013885,-0.0154129,0.00228982,0.00394525,0.00196092,0.0177823,-1,0
11.955557,-0.00154323,-0.0164698,0.00213878,0.00231237,0.00200627,0.0186021,-1,0
11.989022,-0.00135535,-0.0168655,0.00104836,0.00268394,0.000739062,0.0191777,-1,0
12.122880,-0.00151832,-0.0175948,0.00265957,0.00222741,0.0023114,0.019521,-1,0
12.189809,-0.00211414,-0.0171599,0.00133175,0.00404277,0.000521968,0.0194983,-1,0
12.256770,-0.00247916,-0.0178957,0.00282037,0.00360905,0.00313914,0.0199226,-1,0
12.357385,-0.00103336,-0.0170837,0.00205231,0.00234403,0.00177545,0.0192314,-1,0
12.424505,-0.00123413,-0.0158799,0.00379732,0.00279618,0.00404956,0.0178699,-1,0
12.491624,-0.00113241,-0.0155287,0.000900917,0.00288334,0.000169353,0.0177052,-1,0
12.625863,0,0,0,0,-0,0,-1,0
12.692983,-0.00175851,-0.0170221,0.00150529,0.00230591,0.00150638,0.0191839,-1,0
12.726543,-0.00109562,-0.0161588,0.00195773,0.00313915,0.00172136,0.0180135,-1,0
12.860782,-0.00155494,-0.0167466,0.00182307,0.0023359,0.00196715,0.0186378,-1,0
12.927901,-0.00115765,-0.0168085,0.00207138,0.00403048,0.00134633,0.019338,-1,0
13.062140,-0.00130043,-0.0171987,0.0017571,0.00302104,0.00170482,0.0191489,-1,0
13.095700,-0.00141983,-0.0179028,0.000312865,0.0028258,9.94137e-05,0.0200833,-1,0
13.162819,-0.0010745,-0.0175519,0.00077863,0.0013674,0.000539203,0.0192474,-1,0
13.297058,-0.00249529,-0.0201012,0.00214368,0.00175549,0.00209987,0.0221864,-1,0
13.364178,-0.00132993,-0.0165079,0.00164666,0.00279833,0.00149922,0.0185199,-1,0
13.431297,-0.00332495,-0.0196976,0.00145507,0.00315135,0.00124934,0.021741,-1,0
13.531977,-0.000901659,-0.0165358,0.00256491,0.00504271,0.00232115,0.0186779,-1,0
13.599096,-0.000221874,-0.018396,0.00135665,0.00180668,0.000981908,0.0206604,-1,0
13.733335,-0.00244083,-0.0169977,0.00235914,0.00358926,0.00224871,0.0189303,-1,0
13.800455,-0.000901052,-0.0195309,0.00121017,0.0040745,0.00114504,0.0220477,-1,0
13.834014,1.76342e-05,-0.0171437,0.00098338,0.00321599,0.00027445,0.0191993,-1,0
13.901134,-0.000207891,-0.0169306,-7.42152e-05,0.00451542,-0.00120341,0.0195074,-1,0
14.035341,-0.000681297,-0.0175701,0.000639506,0.00472684,-0.000126452,0.0203167,-1,0
14.102334,-0.00135765,-0.0175405,0.00132189,0.0032028,0.00151831,0.0198018,-1,0
14.202664,0.00114907,-0.0100525,-0.00119247,0.000702637,-0.00236878,0.0110822,-1,0
14.269529,-0.000518984,-0.0157949,0.00143375,0.00339631,0.00103587,0.0178726,-1,0
14.336395,-0.000138213,-0.0171459,0.0014008,0.00259732,0.00138085,0.0190194,-1,0
14.470126,-0.00112091,-0.0181742,0.00232941,0.00292374,0.00244835,0.0203618,-1,0
14.536991,-0.000919142,-0.0183918,0.000951409,0.00242797,0.000619594,0.0202677,-1,0
14.570424,-0.00198962,-0.0168591,0.00112076,0.00396281,0.000468063,0.0193054,-1,0
14.704155,-0.00200856,-0.0142259,0.00203022,0.00517741,0.00181731,0.0164727,-1,0
14.771020,4.10189e-05,-0.0166337,0.00125371,0.00175165,0.000412401,0.0188475,-1,0
14.837886,-0.0026471,-0.0192799,0.00192785,0.00258655,0.00189865,0.0211014,-1,0
14.971617,-0.000339069,-0.0175804,0.0010259,0.00210183,0.000809934,0.0198338,-1,0
15.005050,-0.000135541,-0.017567,0.00218862,0.00336897,0.0016618,0.0198242,-1,0
15.071947,-0.00591086,-0.0352448,0.000433356,-0.00440117,0.00110539,0.0341243,-1,0
15.206059,0.00106869,-0.0168472,0.00282443,0.00377996,0.00218034,0.0188721,-1,0
15.273242,-0.000931403,-0.0180189,0.00243822,0.00282162,0.00188997,0.0205322,-1,0
15.340425,0,0,0,0,-0,0,-1,0
15.441199,-0.000895064,-0.0203722,0.00351728,0.00515675,0.00378664,0.0229077,-1,0
15.508382,-0.000714366,-0.0187712,0.00292814,0.00492135,0.00278264,0.0214616,-1,0
15.642748,-0.00183309,-0.0198209,0.00281329,0.00464625,0.00308187,0.0225472,-1,0
15.676340,0.000335783,-0.0166989,0.00301107,0.00346313,0.00254778,0.019013,-1,0
15.743523,-0.0026237,-0.018373,0.0035442,0.00568093,0.00351163,0.0215375,-1,0
15.877889,-0.00117242,-0.0183332,0.0029462,0.00474425,0.00292534,0.0215238,-1,0
15.945072,-0.00241029,-0.0167113,0.00269216,0.00402082,0.00222852,0.0197019,-1,0
16.012255,-0.00287179,-0.0186504,0.00403965,0.00462429,0.00391552,0.0213825,-1,0
16.113029,-0.00103143,-0.0172806,0.00307752,0.00554614,0.00285757,0.0202752,-1,0
16.180212,-0.000978041,-0.0193453,0.00297965,0.0046593,0.00288682,0.0217609,-1,0
16.247395,-0.0025001,-0.0168262,0.00298442,0.00278174,0.00272419,0.0192747,-1,0
16.381603,-0.000581283,-0.0187082,0.00325601,0.0031913,0.00327455,0.0208971,-1,0
16.415099,-0.000315034,-0.0195183,0.00314583,0.00259439,0.00317741,0.0218829,-1,0
16.482028,-0.00398146,-0.0194551,0.00395476,0.00473213,0.0042155,0.0222074,-1,0
16.615886,-0.00145647,-0.0191776,0.00418086,0.00515738,0.00412,0.0219623,-1,0
16.682815,-0.00271985,-0.0172091,0.0030316,0.00321661,0.00266689,0.0196887,-1,0
16.749744,0.0014157,-0.0185387,0.0039212,0.0033945,0.0036931,0.0210559,-1,0
16.850137,0.00123191,-0.0162223,0.00231836,0.00327115,0.00167856,0.0188084,-1,0
16.917066,-0.000682461,-0.0172694,0.00283661,0.00307369,0.00243522,0.0199043,-1,0
17.050924,-0.00112675,-0.0173013,0.00303201,0.00442418,0.00290591,0.0202355,-1,0
17.184782,-0.00196557,-0.020604,0.00284535,0.00471931,0.00320511,0.023369,-1,0
17.218247,-0.00133793,-0.0186882,0.0023438,0.0021848,0.0022695,0.0208951,-1,0
17.285176,-0.00295692,-0.0177582,0.00515214,0.00552567,0.0050009,0.0206238,-1,0
17.419034,-0.00124594,-0.0197087,0.00289949,0.00407616,0.00287467,0.0215544,-1,0
17.485963,-0.00132472,-0.0142203,0.00112601,0.00397179,0.000912126,0.0165056,-1,0
17.552892,-0.00111013,-0.0145212,0.00281413,0.00471516,0.00236227,0.0168705,-1,0
17.653285,-0.000876035,-0.016389,0.00261325,0.00402808,0.00224199,0.0191589,-1,0
17.720214,-0.00151969,-0.0169291,0.00334682,0.00290972,0.00283059,0.019683,-1,0
17.787143,-0.00129455,-0.016217,0.0026591,0.00340461,0.00230918,0.0188552,-1,0
17.921033,-0.0034665,-0.0200576,0.00457847,0.00486229,0.00476982,0.0227294,-1,0
17.954529,-0.000100765,-0.0154184,0.00200778,0.00499244,0.00161764,0.0184286,-1,0
18.088705,-0.00108282,-0.0189255,0.0034828,0.00315445,0.00319646,0.0215269,-1,0
18.155888,-0.00236968,-0.0198043,0.00347086,0.00511952,0.00369111,0.0229347,-1,0
18.223071,-0.00135009,-0.0175629,0.00371863,0.00386399,0.00364606,0.020261,-1,0
18.290254,-0.00181549,-0.0166693,0.0038633,0.0045452,0.00381483,0.0195634,-1,0
18.391028,-0.00205744,-0.0161493,0.002642,0.00385888,0.00243964,0.0187121,-1,0
18.458211,-0.00361916,-0.019066,0.00414729,0.00487838,0.00417058,0.0219986,-1,0
18.525394,-0.00280841,-0.0176002,0.00350769,0.0046291,0.00358894,0.0207035,-1,0
18.659760,-0.00130671,-0.0189824,0.00273907,0.00433946,0.00244713,0.0218216,-1,0
18.693352,-0.00121361,-0.0178967,0.00401409,0.00557007,0.00364931,0.0200283,-1,0
18.760535,-0.00207144,-0.0162016,0.00474984,0.0047906,0.0043578,0.0184117,-1,0
18.894901,-0.000807436,-0.0179655,0.00501477,0.00482728,0.00546938,0.0213482,-1,0
18.962084,6.15469e-05,-0.0188691,0.00242652,0.00454641,0.00233259,0.0226158,-1,0
19.029267,-0.00852437,-0.0400948,-0.00129215,-0.0066523,0.000630282,0.0385594,1,0
19.129978,-0.00852437,-0.0400948,-0.00129215,-0.0066523,0.000630282,0.0385594,-1,0
19.196970,-0.00852437,-0.0400948,-0.00129215,-0.0066523,0.000630282,0.0385594,-1,0
19.330765,-0.00852437,-0.0400948,-0.00129215,-0.0066523,0.000630282,0.0385594,-1,0
19.397630,-0.00852437,-0.0400948,-0.00129215,-0.0066523,0.000630282,0.0385594,-1,0
19.497929,-0.00819946,-0.039194,-0.00307092,-0.00309965,0.00468361,0.0390115,-1,0
19.564794,-0.00702258,-0.039349,-0.00159861,0.00130944,0.0123988,0.0414778,-1,0
19.631660,-0.00916652,-0.0406013,6.48332e-05,-0.00964047,0.0326914,0.0499708,-1,0
19.765391,-0.00600431,-0.0450031,0.00504914,0.0140145,0.0818527,0.0818029,2,0
19.865689,-0.00305731,-0.0495253,0.024712,0.0543426,0.101738,0.0660583,3,0
19.932554,-0.00150379,-0.051756,0.0348815,0.0426559,0.0888867,0.0537781,-1,0
19.999420,-0.00150379,-0.051756,0.0348815,0.0426559,0.0888867,0.0537781,-1,0
20.133151,-0.00150379,-0.051756,0.0348815,0.0426559,0.0888867,0.0537781,-1,0
20.200016,-0.00150379,-0.051756,0.0348815,0.0426559,0.0888867,0.0537781,-1,0
20.233481,-0.00150379,-0.051756,0.0348815,0.0426559,0.0888867,0.0537781,-1,0
20.367561,-0.00150379,-0.051756,0.0348815,0.0426559,0.0888867,0.0537781,-1,0
20.501800,-0.000614674,-0.0507753,3.10494,-0.0134796,0.10405,-0.197527,5,0
20.602479,-0.00072113,-0.0510373,3.10663,-0.0134237,0.105867,-0.197251,-1,0
20.669631,-0.00072113,-0.0510373,3.10663,-0.0134237,0.105867,-0.197251,-1,0
20.736814,-0.00072113,-0.0510373,3.10663,-0.0134237,0.105867,-0.197251,-1,0
20.871180,-0.00072113,-0.0510373,3.10663,-0.0134237,0.105867,-0.197251,-1,0
20.938363,-0.00072113,-0.0510373,3.10663,-0.0134237,0.105867,-0.197251,-1,0
21.106320,-0.0267529,-0.0119517,0.8758,-0.0283884,0.0121638,-0.141962,7,0
21.173503,-0.0336509,-0.00114521,0.909917,-0.0109095,0.0158597,-0.173643,-1,0
21.307869,-0.0404023,0.0160064,0.950185,0.0591747,0.00426471,-0.235177,8,0
21.341461,-0.046336,0.013846,0.986943,0.0749546,0.0209774,-0.243636,-1,0
21.408644,-0.0509569,0.022354,0.991321,0.068194,0.00605261,-0.249933,-1,0
21.475827,-0.0576766,0.0175741,0.99632,0.0592452,0.00485107,-0.239544,-1,0
21.610129,-0.0700052,0.00885405,1.01516,0.0405084,0.0249026,-0.188275,9,0
21.677185,-0.0775168,0.00176203,1.02021,0.0367681,0.0333859,-0.156952,-1,0
21.710650,-0.0826875,0.00383928,1.02435,0.0374252,0.043954,-0.140525,10,0
21.777579,-0.0939416,0.000810019,1.02947,0.027691,0.0443748,-0.13009,-1,0
21.911437,-0.110831,-0.00801892,1.05074,-0.0189944,0.0484088,-0.13121,11,0
21.978366,-0.115804,-0.00763114,1.06408,-0.0354389,0.0480961,-0.141273,-1,0
22.045295,-0.116239,-0.0066074,1.07856,-0.0251987,0.0415219,-0.147595,-1,0
22.078759,-0.119453,-0.000438677,1.08164,-0.00133133,0.0269501,-0.148028,-1,0
22.145688,-0.124762,-0.00298339,1.07959,0.0144697,0.0221604,-0.135135,12,0
22.279546,-0.139132,-0.0114378,1.09097,0.0159774,0.0274963,-0.110581,-1,0
22.346475,-0.149566,-0.0164195,1.08792,0.00911925,0.0208599,-0.0984245,13,0
22.413404,-0.151608,-0.0136182,1.0915,-0.00502105,0.0370554,-0.103117,-1,0
22.446869,-0.154632,-0.0181405,1.097,-0.0103746,0.0536536,-0.108313,-1,0
22.513798,-0.149323,-0.0240077,1.10654,0.0015206,0.0549175,-0.110581,-1,0
22.647656,-0.14792,-0.043992,1.10661,0.0307401,0.0384136,-0.0951752,-1,0
22.714585,-0.147065,-0.0439455,1.1003,0.0381149,0.0380984,-0.0918465,-1,0
22.781514,-0.146766,-0.0613461,1.1087,0.0392821,0.0444997,-0.0684891,14,0
22.848443,-0.150497,-0.0808324,1.11139,0.0391645,0.0335868,-0.0452928,-1,0
22.948836,-0.160623,-0.102047,1.10966,0.0395375,0.0315031,-0.0430046,-1,0
23.015765,-0.174285,-0.101852,1.11217,0.0370789,0.0408266,-0.0839405,-1,0
23.082694,-0.174008,-0.107585,1.11741,0.0262638,0.0493061,-0.126603,15,0
23.216552,-0.189844,-0.131215,1.10616,0.0460134,0.030133,-0.157965,-1,0
23.250017,-0.197596,-0.143854,1.11644,0.0405096,0.0420736,-0.160906,16,0
23.316977,-0.204168,-0.144635,1.11502,0.0297875,0.0448585,-0.168541,-1,0
23.384033,-0.219315,-0.160146,1.11298,-0.0103745,0.0548408,-0.180197,17,0
23.518368,-0.233573,-0.181402,1.12927,-0.00117858,0.0718666,-0.21189,18,0
23.585551,-0.243716,-0.185672,1.11176,0.0347972,0.0571958,-0.22966,19,0
23.619142,-0.255538,-0.195058,1.09757,0.0604113,0.0529727,-0.237938,-1,0
23.686325,-0.254959,-0.199155,1.10524,0.0625695,0.064984,-0.239686,-1,0
23.820691,-0.264721,-0.230969,1.11261,0.0459485,0.0835105,-0.20293,-1,0
23.887874,-0.270061,-0.252374,1.11612,0.0398229,0.0848672,-0.173144,20,0
23.955057,-0.276543,-0.27021,1.11791,0.0467799,0.0741265,-0.153099,-1,0
24.055832,-0.289761,-0.292219,1.11003,0.0526602,0.0564817,-0.146166,-1,0
24.123015,-0.298974,-0.301998,1.10003,0.0404876,0.0537076,-0.159679,21,0
24.190198,-0.305269,-0.314098,1.11986,0.0303347,0.0707629,-0.167279,-1,0
24.257381,-0.316378,-0.329347,1.11507,0.030334,0.0522428,-0.162876,-1,0
24.358155,-0.325618,-0.358808,1.12577,0.0291257,0.051285,-0.163468,22,0
24.425338,-0.326378,-0.368622,1.14311,0.0273002,0.0622413,-0.16344,-1,0
24.492458,-0.331578,-0.38929,1.14768,0.0302616,0.0444274,-0.163413,-1,0
24.559514,-0.335887,-0.405815,1.15264,0.019689,0.0365755,-0.170362,-1,0
24.626443,-0.342863,-0.421602,1.15774,-0.00239166,0.0516952,-0.181803,23,0
24.726741,-0.358441,-0.455504,1.16209,0.0249131,0.0546674,-0.17432,-1,0
24.793606,-0.358868,-0.4892,1.15963,0.0510748,0.0618495,-0.159328,24,0
24.927337,-0.361168,-0.504614,1.16461,0.061318,0.072938,-0.155312,-1,0
24.994203,-0.368444,-0.561787,1.1732,0.062699,0.0766828,-0.147648,25,0
25.061068,-0.37168,-0.593107,1.17474,0.0543348,0.0767903,-0.130146,-1,0
25.094501,-0.376237,-0.628305,1.17531,0.0419874,0.0756598,-0.109783,26,0
25.161367,-0.3809,-0.661143,1.17802,0.027884,0.0830245,-0.104306,-1,0
25.295098,-0.389648,-0.700902,1.2046,0.019871,0.0990191,-0.13046,27,0
25.361963,-0.392065,-0.728257,1.19887,0.0329916,0.096211,-0.157278,-1,0
25.428829,-0.404117,-0.756251,1.18598,0.0545782,0.092606,-0.177693,28,0
25.529127,-0.409244,-0.806179,1.19894,0.0597238,0.0982693,-0.17896,29,0
25.596024,-0.412428,-0.8257,1.20065,0.0634535,0.0969738,-0.171228,-1,0
25.663017,-0.416638,-0.873073,1.19057,0.0629177,0.0831917,-0.149305,30,0
25.797256,-0.427271,-0.930018,1.2031,0.0499735,0.097171,-0.199613,31,0
25.898030,-0.429217,-0.934645,1.19459,0.0533663,0.0907136,-0.196931,-1,0
25.965213,-0.429217,-0.934645,1.19459,0.0533663,0.0907136,-0.196931,-1,0
26.032396,-0.429217,-0.934645,1.19459,0.0533663,0.0907136,-0.196931,-1,0
26.099579,-0.429217,-0.934645,1.19459,0.0533663,0.0907136,-0.196931,-1,0
26.166762,-0.429217,-0.934645,1.19459,0.0533663,0.0907136,-0.196931,-1,0
26.267537,-0.45288,-1.08898,1.0095,0.0468127,0.0424653,-0.368418,-1,0
26.401903,-0.45288,-1.08898,1.0095,0.0468127,0.0424653,-0.368418,-1,0
26.469086,-0.45288,-1.08898,1.0095,0.0468127,0.0424653,-0.368418,-1,0
26.536269,-0.45288,-1.08898,1.0095,0.0468127,0.0424653,-0.368418,-1,0
26.569860,-0.45288,-1.08898,1.0095,0.0468127,0.0424653,-0.368418,-1,0
26.704226,-0.48653,-1.23045,1.01327,-0.0219944,0.0241185,-0.382857,-1,0
26.771409,-0.48653,-1.23045,1.01327,-0.0219944,0.0241185,-0.382857,-1,0
26.838560,-0.48653,-1.23045,1.01327,-0.0219944,0.0241185,-0.382857,-1,0
26.905616,-0.48653,-1.23045,1.01327,-0.0219944,0.0241185,-0.382857,-1,0
